level_0,index,Address,Area,Broker,Broker_Company,Distance,New,Price,Price/m2,Rooms,Title,url,lon,lat,Street,StreetNumber,Neigh,City,Construction_Year,Type,Zip_Region,bathroom,Modernization,Precision
335,345,"Sonnenburger Str. 55, Prenzlauer Berg, Berlin",67.43,Herr Nico Luck,NGS Next Generation Service GmbH,2.67,1.0,340.0,5.042,2 ,NEU+++2 Zimmer-Wohnung mit viel Potenzial im Szenekiez+++,https://www.immobilienscout24.de/expose/123212846,13.407078,52.5463046,Sonnenburger Str.,55, Prenzlauer Berg, Berlin,1902.0, Etagenwohnung ,"10437 Berlin, Prenzlauer Berg",1.0,,1.0
334,366,"Prenzlauer Berg, Berlin",82.0,Herr M. Hellmuth,Grand Urban Immobilien Group GUIG GmbH,2.67,1.0,460.0,5.61,2 ,NEUErstbezug nach Sanierung - Sonnige 2 Zi. ETW in ruhiger Nebenstraße - Gleimviertel,https://www.immobilienscout24.de/expose/123467685,13.4285652,52.5398466,,,Prenzlauer Berg, Berlin,1902.0, Etagenwohnung ,"10437 Berlin, Prenzlauer Berg",1.0, zuletzt 2020 ,0.0
333,278,"Varnhagenstraße 22, Prenzlauer Berg, Berlin",50.0,Jens Meyer.,Vonovia SE,2.67,0.0,221.0,4.42,2 ,Solide vermietete Eigentumswohnung in Prenzlauer Berg,https://www.immobilienscout24.de/expose/121151665,13.4248192,52.5510892,Varnhagenstraße,22, Prenzlauer Berg, Berlin,1930.0, Erdgeschosswohnung ,"10439 Berlin, Prenzlauer Berg",1.0, zuletzt 1998 ,1.0
337,367,"Prenzlauer Berg, Berlin",111.0,Frau Michaela Wagner,BLP Investments GmbH,2.68,0.0,460.0,4.144,3 ,Gleim-Viertel: helle EG-Wohnung am Mauerpark im Prenzlauer Berg,https://www.immobilienscout24.de/expose/120257647,13.4285652,52.5398466,,,Prenzlauer Berg, Berlin,1902.0, Erdgeschosswohnung ,"10437 Berlin, Prenzlauer Berg",1.0, zuletzt 2015 ,0.0
338,309,"Heinersdorfer Straße 20, Weißensee, Berlin",65.1,Herr Marcello Berlinghieri,INTEGRA Immobilien-Verwaltung-Vermietung-GmbH,2.68,0.0,275.0,4.224,2 ,**stilvolles Wohnen in Weißensee**,https://www.immobilienscout24.de/expose/122195192,13.324568336282677,52.417456650000005,Heinersdorfer Straße,20, Weißensee, Berlin,1997.0, Etagenwohnung ,"13086 Berlin, Weißensee",1.0,,1.0
339,226,"Straße 113 1a, Rosenthal, Berlin",34.6,Frau L. Streiter,Hanseatische Berlin-Kontor Verwaltungsgesellschaft mbH,2.71,1.0,120.0,3.468,1 ,NEU1-Zimmer-Wohnung in Berlin Rosenthal,https://www.immobilienscout24.de/expose/123277917,13.3992848,52.595032,Straße 113,1a, Rosenthal, Berlin,1996.0, Etagenwohnung ,"13158 Berlin, Rosenthal",, zuletzt 2009 ,1.0
340,257,"Heinersdorfer Str. 47, Weißensee, Berlin",50.0,Herr Galluzzo Property Management Cristian Galluzzo,Galluzzo Cristian,2.74,0.0,196.0,3.92,1 ,RARITÄT: Handwerkerobjekt im Herzen der Stadt!,https://www.immobilienscout24.de/expose/122727731,13.4471019,52.5843911,Heinersdorfer Str.,47, Weißensee, Berlin,,,"13086 Berlin, Weißensee",1.0,,1.0
341,261,"Weißensee, Berlin",42.0,Ilya Khmelnitsky,C.I.R. Capital Investment Real Estate Group GmbH,2.75,1.0,199.0,4.738,2 ,NEUBezugsfreie 2-Zimmer Erdgeschosswohnung mit Terrasse im beliebten Weissensee.!!!,https://www.immobilienscout24.de/expose/123683406,13.4630018,52.5546193,,,Weißensee, Berlin,1998.0, Erdgeschosswohnung ,"13086 Berlin, Weißensee",1.0,,0.0
342,349,"Blankenburger Str. 151B, Französisch Buchholz, Berlin",91.36,Firma Office,HOWE Immobilien,2.76,0.0,350.0,3.831,3 ,BEZUGSFREI-geräumige 3 Zimmer Wohnung in zentraler Lage mit TG-Stellplatz,https://www.immobilienscout24.de/expose/121802721,13.4273658,52.5883907,Blankenburger Str.,151B, Französisch Buchholz, Berlin,1997.0, Dachgeschoss ,"13127 Berlin, Französisch Buchholz",1.0,,1.0
343,276,"Wilhelmsruh, Berlin",63.0,Homeday GmbH,Homeday GmbH,2.77,1.0,220.0,3.492,2 ,NEUZentral gelegene 2-Zimmer-Maisonettewohnung mit Balkon im beliebten Wilhelmsruh!,https://www.immobilienscout24.de/expose/123123151,13.3622059,52.5880115,,,Wilhelmsruh, Berlin,1910.0,,"13158 Berlin, Wilhelmsruh",1.0, zuletzt 2000 ,0.0
344,264,"Prenzlauer Berg, Berlin",54.0,Frau Corinna Gregersen,Immobilita e.K.,2.78,1.0,200.0,3.704,2 ,NEU2-Zimmerwohnung mit Balkon in Prenzl. Berg,https://www.immobilienscout24.de/expose/123304612,13.4285652,52.5398466,,,Prenzlauer Berg, Berlin,1930.0, Hochparterre ,"10439 Berlin, Prenzlauer Berg",,,0.0
345,385,"Prenzlauer Berg, Berlin",88.0,Herr Gerd Kühle,Gerd Kühle Immobilien GmbH,2.78,1.0,599.0,6.807,3 ,"NEUPenthouse mit Terrasse und Grünblick,  Deckenkühlung, Tiefgarage, Sauna, Fußbodenheizung mit lift",https://www.immobilienscout24.de/expose/123678804,13.4285652,52.5398466,,,Prenzlauer Berg, Berlin,2018.0, Dachgeschoss ,"10409 Berlin, Prenzlauer Berg",1.0, zuletzt 2019 ,0.0
346,372,"Stahlheimer Straße 3a, Prenzlauer Berg, Berlin",107.2,Jens Meyer.,Vonovia SE,2.78,0.0,484.0,4.515,3 ,Wohnung zur Kapitalanlage nahe Humannplatz im Prenzlauer Berg,https://www.immobilienscout24.de/expose/121151669,13.4206066,52.5484212,Stahlheimer Straße,3a, Prenzlauer Berg, Berlin,1925.0, Etagenwohnung ,"10439 Berlin, Prenzlauer Berg",,,1.0
348,350,"Blankenburger Straße 151, Französisch Buchholz, Berlin",84.29,Frau Kirsten Brusch,Brusch Immobilien,2.79,0.0,350.0,4.152,3 ,"BEZUGSFREI-Lichtdurchflutete Wohnung mit Balkon, Aufzug, Tiefgarage",https://www.immobilienscout24.de/expose/121120647,13.4279577,52.5884184,Blankenburger Straße,151, Französisch Buchholz, Berlin,1996.0, Etagenwohnung ,"13127 Berlin, Französisch Buchholz",1.0,,1.0
347,396,"Prenzlauer Berg, Berlin",100.0,Herr D.G. Baydar,Immobilienchirurg GmbH,2.79,1.0,790.0,7.9,3 ,NEUGroßzügige Eigentumswohnung in beliebter Nachbarschaft Prenzlauer Berg,https://www.immobilienscout24.de/expose/123484291,13.4285652,52.5398466,,,Prenzlauer Berg, Berlin,, Etagenwohnung ,"10409 Berlin, Prenzlauer Berg",1.0,,0.0
349,375,"Weißensee, Berlin",151.0,Frau Regina Ernesto,PlanetHome Group GmbH,2.8,1.0,488.0,3.232,6 ,NEUAnlagepaket von 3 vermieteten Eigentumswohnungen und 1 TG-Stellplatz in Berlin-Weißensee,https://www.immobilienscout24.de/expose/123147258,13.4630018,52.5546193,,,Weißensee, Berlin,1996.0, Etagenwohnung ,"13086 Berlin, Weißensee",3.0,,0.0
350,357,"Prenzlauer Berg, Berlin",74.21,Ihr McMakler Team,McMakler GmbH,2.8,1.0,390.0,5.255,2 ,NEUVermietete Kapitalanlage in Berlin: 2-Zi.-Altbauwohnung in gefragter Lage im Prenzlauer Berg,https://www.immobilienscout24.de/expose/123372026,13.4285652,52.5398466,,,Prenzlauer Berg, Berlin,1912.0,,"10437 Berlin, Prenzlauer Berg",1.0, zuletzt 2003 ,0.0
351,230,"Weißensee, Berlin",36.0,Frau Regina Ernesto,PlanetHome Group GmbH,2.8,1.0,128.0,3.556,1 ,NEUVermietetes 1-Zimmer-Eigentumsapartment mit Balkon in Berlin-Weißensee,https://www.immobilienscout24.de/expose/123147284,13.4630018,52.5546193,,,Weißensee, Berlin,1996.0, Etagenwohnung ,"13086 Berlin, Weißensee",1.0,,0.0
352,248,"Weißensee, Berlin",59.0,Frau Regina Ernesto,PlanetHome Group GmbH,2.8,1.0,177.0,3.0,2 ,"NEUVermietete 2-Zimmer-Eigentumswohnung mit Balkon, Loggia und TG-Stellplatz in Berlin-Weißensee",https://www.immobilienscout24.de/expose/123147292,13.4630018,52.5546193,,,Weißensee, Berlin,1996.0, Etagenwohnung ,"13086 Berlin, Weißensee",1.0,,0.0
353,374,"Greifenhagener Str. 13, Prenzlauer Berg, Berlin",106.0,Herr Robert Lohdau,MEIN FINANZKONZEPT,2.82,0.0,485.0,4.575,4 ,4-Zimmer-Wohnung am Helmholtzplatz in Berlin Prenzlauer Berg,https://www.immobilienscout24.de/expose/115471602,13.4152865,52.5465695,Greifenhagener Str.,13, Prenzlauer Berg, Berlin,1900.0, Etagenwohnung ,"10437 Berlin, Prenzlauer Berg",, zuletzt 1996 ,1.0
354,277,"Brienzer Straße 44, Reinickendorf (Ortsteil), Berlin",60.0,Frau Sarah Tabatt,Home Estate 360 GmbH,2.82,0.0,220.5,3.675,2 ,Zentrale Großstadtidylle: Heute Vermietet später bewohnen - Provisionsfrei,https://www.immobilienscout24.de/expose/118878012,13.3600302,52.5623438,Brienzer Straße,44, Reinickendorf (Ortsteil), Berlin,1930.0, Hochparterre ,"13407 Berlin, Reinickendorf (Ortsteil)",1.0,,1.0
355,238,"Hauptstr. 2B, Wilhelmsruh, Berlin",53.07,Kathleen Pagels,HVB Immobilien AG,2.82,0.0,160.0,3.015,2 ,ZWANGSVERSTEIGERUNG - Bezugsfreie Dachgeschoss-Wohnung mit Süd-Balkon,https://www.immobilienscout24.de/expose/116596581,13.3651698,52.5840007,Hauptstr.,2B, Wilhelmsruh, Berlin,1930.0, Dachgeschoss ,"13158 Berlin, Wilhelmsruh",1.0, zuletzt 1999 ,1.0
362,324,"Gesundbrunnen, Berlin",62.24,Herr Thomas Zude,Q2 - Berlin Immobilienvertriebs GmbH,2.83,0.0,299.0,4.8039999999999985,2 ,Erstbezug im kernsan. Altbau - GROSSE Gartenterrasse mit Südwestausrichtung,https://www.immobilienscout24.de/expose/117012211,13.384846,52.5509201,,,Gesundbrunnen, Berlin,2019.0, Erdgeschosswohnung ,"13357 Berlin, Gesundbrunnen",1.0, zuletzt 2019 ,0.0
365,254,"Holländerstr. 16, Reinickendorf (Ortsteil), Berlin",50.0,Frau Tatjana Bogucz,Home Estate 360 GmbH,2.83,1.0,188.0,3.76,2 ,NEUKapitalanlage jetzt ohne Fluglärm!  Top Anbindung zum Alex - provisionsfrei!,https://www.immobilienscout24.de/expose/123565934,13.3602214,52.5620271,Holländerstr.,16, Reinickendorf (Ortsteil), Berlin,1930.0, Hochparterre ,"13407 Berlin, Reinickendorf (Ortsteil)",1.0,,1.0
364,298,"Gesundbrunnen, Berlin",48.45,Herr Christian Laschinsky,Q2 - Berlin Immobilienvertriebs GmbH,2.83,0.0,259.0,5.346,"1,5 ",Ideales Raumverhältnis - Bezugsfertige 2-Zimmerwohnung im kernsanierten Altbau,https://www.immobilienscout24.de/expose/114565474,13.384846,52.5509201,,,Gesundbrunnen, Berlin,2019.0, Etagenwohnung ,"13357 Berlin, Gesundbrunnen",1.0, zuletzt 2019 ,0.0
363,282,"Holländerstr. 16, Reinickendorf (Ortsteil), Berlin",60.0,Frau Tatjana Bogucz,Home Estate 360 GmbH,2.83,1.0,231.0,3.85,2 ,NEUTegel schliesst! Top Anlage am Schäfersee - provisionsfrei,https://www.immobilienscout24.de/expose/123562864,13.3602214,52.5620271,Holländerstr.,16, Reinickendorf (Ortsteil), Berlin,1930.0, Hochparterre ,"13407 Berlin, Reinickendorf (Ortsteil)",1.0,,1.0
361,331,"Prenzlauer Berg, Berlin",52.0,Frau Mirela Mesic,KENSINGTON Finest Properties International - Berlin Nord,2.83,1.0,319.0,6.135,2 ,NEUAttraktive 2-Zimmerwohnung im Herzen von Prenzlauer Berg,https://www.immobilienscout24.de/expose/123038159,13.4285652,52.5398466,,,Prenzlauer Berg, Berlin,1902.0, Etagenwohnung ,"10439 Berlin, Prenzlauer Berg",1.0,,0.0
360,244,"Gesundbrunnen, Berlin",40.49,Herr Thomas Zude,Q2 - Berlin Immobilienvertriebs GmbH,2.83,0.0,169.9,4.1960000000000015,1 ,Kurzfrist bezugsfertige 1-Zimmerwohnung im kernsanierten Altbau,https://www.immobilienscout24.de/expose/116898777,13.384846,52.5509201,,,Gesundbrunnen, Berlin,2019.0, Erdgeschosswohnung ,"13357 Berlin, Gesundbrunnen",1.0, zuletzt 2019 ,0.0
359,337,"Gesundbrunnen, Berlin",62.54,Herr Christian Laschinsky,Q2 - Berlin Immobilienvertriebs GmbH,2.83,0.0,324.9,5.195,2 ,Idealer Grundriss - Bezugsfertige 2-Zimmerwohnung im sanierten Altbau m. Südwestbalkon,https://www.immobilienscout24.de/expose/114565648,13.384846,52.5509201,,,Gesundbrunnen, Berlin,2019.0, Etagenwohnung ,"13357 Berlin, Gesundbrunnen",1.0, zuletzt 2019 ,0.0
358,332,"Gesundbrunnen, Berlin",60.86,Herr Christian Laschinsky,Q2 - Berlin Immobilienvertriebs GmbH,2.83,0.0,319.0,5.242000000000001,2 ,Bezugsfertige 2-Zimmerwohnung im sanierten Altbau in ruhiger Wedding-Lage,https://www.immobilienscout24.de/expose/114565602,13.384846,52.5509201,,,Gesundbrunnen, Berlin,2019.0, Etagenwohnung ,"13357 Berlin, Gesundbrunnen",1.0, zuletzt 2019 ,0.0
357,361,"Gesundbrunnen, Berlin",77.46,Herr Christian Laschinsky,Q2 - Berlin Immobilienvertriebs GmbH,2.83,0.0,399.9,5.1629999999999985,2 ,Vorderhaus mit Erker - Bezugsfertige 2-Zimmerwohnung im kernsanierten Altbau in ruhiger Wedding-Lage,https://www.immobilienscout24.de/expose/114565449,13.384846,52.5509201,,,Gesundbrunnen, Berlin,2019.0, Etagenwohnung ,"13357 Berlin, Gesundbrunnen",1.0, zuletzt 2019 ,0.0
356,362,"Greifenhagener Str. 60, Prenzlauer Berg, Berlin",73.56,Herr Roman Schönherr,MI-KA Immobilien GmbH,2.83,0.0,415.0,5.642,2 ,"Top-Lage zw. Gethsemanekirche u. Kulturbrauerei/Ruhige, charmante Wohnung in gepflegtem Stuck-Altbau",https://www.immobilienscout24.de/expose/118518641,13.4148051,52.546154,Greifenhagener Str.,60, Prenzlauer Berg, Berlin,1903.0, Etagenwohnung ,"10437 Berlin, Prenzlauer Berg",, zuletzt 2006 ,1.0
366,380,"Prenzlauer Berg, Berlin",81.32,Frau Jelena Radojev,LBS Immobilien GmbH NordWest,2.87,1.0,515.0,6.332999999999998,2 ,NEUPrenzlauer Berg - Hier ist es lebendig und doch ruhig! 2-Zi. Altbauwohnung ,https://www.immobilienscout24.de/expose/123210675,13.4285652,52.5398466,,,Prenzlauer Berg, Berlin,1905.0, Etagenwohnung ,"10437 Berlin, Prenzlauer Berg",, zuletzt 2001 ,0.0
382,256,"Hielscherstr. 1, Wilhelmsruh, Berlin",45.69,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,2.88,0.0,190.0,4.158,2 ,Bezugsfreie 2-Zimmer-Wohnung in ruhiger Lage Pankow-Wilhelmsruh - provisionsfrei!,https://www.immobilienscout24.de/expose/118110173,13.3643039,52.5842354,Hielscherstr.,1, Wilhelmsruh, Berlin,1902.0, Hochparterre ,"13158 Berlin, Wilhelmsruh",,,1.0
381,312,"Hielscherstr. 1, Wilhelmsruh, Berlin",66.3,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,2.88,0.0,279.0,4.208,2 ,Gut geschnittene 2-Raumwohnung mit Südbalkon in Pankow-Wilhelmsruh - provisionsfrei!,https://www.immobilienscout24.de/expose/122713620,13.3643039,52.5842354,Hielscherstr.,1, Wilhelmsruh, Berlin,1902.0, Etagenwohnung ,"13158 Berlin, Wilhelmsruh",,,1.0
380,335,"Hielscherstr. 1, Wilhelmsruh, Berlin",72.9,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,2.88,0.0,320.0,4.39,2 ,Helle 2-Zimmer- Dachgeschosswohnung mit sonniger Loggia - Pankow-Wilhelmsruh - provisionsfrei!,https://www.immobilienscout24.de/expose/121537654,13.3643039,52.5842354,Hielscherstr.,1, Wilhelmsruh, Berlin,1902.0, Etagenwohnung ,"13158 Berlin, Wilhelmsruh",,,1.0
379,275,"Hielscherstr. 1, Wilhelmsruh, Berlin",53.4,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,2.88,0.0,219.0,4.101,2 ,Charmante 2-Zimmer-Wohnung mit Terrasse in ruhiger Wohnlage Pankow-Wilhelmsruh - provisionsfrei!,https://www.immobilienscout24.de/expose/119900283,13.3643039,52.5842354,Hielscherstr.,1, Wilhelmsruh, Berlin,1902.0, Hochparterre ,"13158 Berlin, Wilhelmsruh",,,1.0
378,323,"Hielscherstr. 1, Wilhelmsruh, Berlin",67.18,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,2.88,0.0,299.0,4.4510000000000005,2 ,Helle Dachgeschosswohnung in ruhiger Wohnlage Pankow-Wilhelmsruh - provisionsfrei!,https://www.immobilienscout24.de/expose/118110304,13.3643039,52.5842354,Hielscherstr.,1, Wilhelmsruh, Berlin,1902.0, Dachgeschoss ,"13158 Berlin, Wilhelmsruh",,,1.0
377,315,"Hielscherstr. 1, Wilhelmsruh, Berlin",66.27,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,2.88,0.0,292.0,4.4060000000000015,2 ,Attraktive 2-Zimmer-Wohnung mit Südbalkon - provisionsfrei!,https://www.immobilienscout24.de/expose/118110282,13.3643039,52.5842354,Hielscherstr.,1, Wilhelmsruh, Berlin,1902.0, Etagenwohnung ,"13158 Berlin, Wilhelmsruh",,,1.0
376,370,"Reinickendorf (Ortsteil), Berlin",78.38,Möllerherm Immobilien,Möllerherm Immobilien Inh. Annegret Möllerherm e.K.,2.88,0.0,469.7,5.9929999999999986,3 ,Südbalkon und 3-Zimmer im Neubau in super  zentraler Lage in Berlin-Reinickendorf,https://www.immobilienscout24.de/expose/121045373,13.3425146,52.5784721,,,Reinickendorf (Ortsteil), Berlin,2020.0, Etagenwohnung ,"13407 Berlin / Reinickendorf, Reinickendorf (Ortsteil)",1.0,,0.0
375,308,"Hielscherstr. 1, Wilhelmsruh, Berlin",63.47,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,2.88,0.0,274.0,4.317,2 ,Helle Dachgeschosswohnung mit sonniger Loggia - im ruhigen Pankow-Wilhelmsruh - provisionsfrei!,https://www.immobilienscout24.de/expose/119900275,13.3643039,52.5842354,Hielscherstr.,1, Wilhelmsruh, Berlin,1902.0, Dachgeschoss ,"13158 Berlin, Wilhelmsruh",,,1.0
374,289,"Hielscherstr. 1, Wilhelmsruh, Berlin",55.9,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,2.88,0.0,246.0,4.401,2 ,Ruhig gelegene 2-Zimmer Wohnung zum Selbstbezug - provisionsfrei!,https://www.immobilienscout24.de/expose/118110253,13.3643039,52.5842354,Hielscherstr.,1, Wilhelmsruh, Berlin,1902.0, Etagenwohnung ,"13158 Berlin, Wilhelmsruh",,,1.0
373,301,"Hielscherstr. 1, Wilhelmsruh, Berlin",63.92,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,2.88,1.0,263.0,4.115,2 ,NEUSchöne 2-Zimmer-Wohnung mit Balkon im ruhigen Pankow-Wilhelmsruh - provisionsfrei!,https://www.immobilienscout24.de/expose/123510483,13.3643039,52.5842354,Hielscherstr.,1, Wilhelmsruh, Berlin,1902.0, Hochparterre ,"13158 Berlin, Wilhelmsruh",,,1.0
372,365,"Reinickendorf (Ortsteil), Berlin",72.49,Möllerherm Immobilien,Möllerherm Immobilien Inh. Annegret Möllerherm e.K.,2.88,0.0,445.7,6.148,3 ,Südbalkon und 3-Zimmer im Neubau in super  zentraler Lage in Berlin-Reinickendorf,https://www.immobilienscout24.de/expose/121043797,13.3425146,52.5784721,,,Reinickendorf (Ortsteil), Berlin,2020.0, Etagenwohnung ,"13407 Berlin / Reinickendorf, Reinickendorf (Ortsteil)",1.0,,0.0
371,292,"Hielscherstr. 1, Wilhelmsruh, Berlin",57.72,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,2.88,0.0,250.0,4.331,2 ,Bezugsfreie 2-Zimmer-Wohnung in Berlin-Wilhelmsruh - provisionsfrei!,https://www.immobilienscout24.de/expose/118110218,13.3643039,52.5842354,Hielscherstr.,1, Wilhelmsruh, Berlin,1902.0, Etagenwohnung ,"13158 Berlin, Wilhelmsruh",,,1.0
370,371,"Reinickendorf (Ortsteil), Berlin",67.95,Möllerherm Immobilien,Möllerherm Immobilien Inh. Annegret Möllerherm e.K.,2.88,0.0,475.7,7.001,2 ,Südbalkon und 3-Zimmer im Neubau in super  zentraler Lage in Berlin-Reinickendorf,https://www.immobilienscout24.de/expose/121042830,13.3425146,52.5784721,,,Reinickendorf (Ortsteil), Berlin,2020.0, Dachgeschoss ,"13407 Berlin / Reinickendorf, Reinickendorf (Ortsteil)",1.0,,0.0
369,397,"Prenzlauer Berg, Berlin",100.0,Angebot von  Herr Eugène Mursky - MURSKY IMMOBILIEN,Inseriert auf ohne-makler.net,2.88,1.0,800.0,8.0,3 ,NEULoftartiges Dachgeschoss mit offenem Kamin und großer Terrasse,https://www.immobilienscout24.de/expose/123010105,13.4285652,52.5398466,,,Prenzlauer Berg, Berlin,1905.0, Dachgeschoss ,"10437 Berlin, Prenzlauer Berg",1.0,,0.0
368,389,"Reinickendorf (Ortsteil), Berlin",86.5,Möllerherm Immobilien,Möllerherm Immobilien Inh. Annegret Möllerherm e.K.,2.88,0.0,608.7,7.037000000000001,3 ,Südbalkon und 3-Zimmer im Neubau in super  zentraler Lage in Berlin-Reinickendorf,https://www.immobilienscout24.de/expose/121043521,13.3425146,52.5784721,,,Reinickendorf (Ortsteil), Berlin,2020.0, Dachgeschoss ,"13407 Berlin / Reinickendorf, Reinickendorf (Ortsteil)",1.0,,0.0
367,373,"Heinersdorf, Berlin",137.0,Herr Oliver Demski,Demski Real Estate - Oliver Demski,2.88,0.0,484.9,3.539,4 ,Barrierefreie 4 - 5 Zimmer Erdgeschosswohnung mit großzügiger Terrasse in Heinersdorf!,https://www.immobilienscout24.de/expose/117667457,13.4374388,52.5728482,,,Heinersdorf, Berlin,, Terrassenwohnung ,"13089 Berlin, Heinersdorf",1.0,,0.0
383,271,"Gesundbrunnen, Berlin",55.76,Herr Thomas Zocholl (B.A.),Zocholl Immobilien GmbH,2.89,1.0,214.0,3.838,2 ,"NEUHübsche bezugsfreie 2-Zimmer-Wohnung in Berlin - Mitte, im Brunnenviertel",https://www.immobilienscout24.de/expose/123526659,13.3913953,52.5371262,,,Gesundbrunnen, Berlin,1957.0, Hochparterre ,"13355 Berlin, Gesundbrunnen",,,0.0
384,378,"Cantianstrasse 11, Prenzlauer Berg, Berlin",55.07,von privat,,2.89,1.0,499.5,9.07,2 ,"NEUMÖBLIERTE WOHLFÜHLOASE IN EINZIGARTIGER LAGE 2-Zimmer-Wohnung im Cantianhaus, Prenzlauer Berg Berlin",https://www.immobilienscout24.de/expose/123456400,13.4110645,52.5448119,Cantianstrasse,11, Prenzlauer Berg, Berlin,2001.0, Etagenwohnung ,"10437 Berlin, Prenzlauer Berg",1.0, zuletzt 2016 ,1.0
385,273,"Prenzlauer Berg, Berlin",35.0,Herr Pawel Robert Buciak,HouseGemeinschaft,2.91,0.0,215.0,6.143,1 ,Bezugsfreie Erdgeschosswohnung mit Terrasse in bester Lage von Prenzlauer Berg zu verkaufen.,https://www.immobilienscout24.de/expose/114292080,13.4285652,52.5398466,,,Prenzlauer Berg, Berlin,1903.0, Erdgeschosswohnung ,"10437 Berlin, Prenzlauer Berg",1.0, zuletzt 2001 ,0.0
386,393,"Prenzlauer Berg, Berlin",88.0,Engel & Völkers Berlin Prenzlauer Berg,Engel & Völkers Berlin Mitte GmbH,2.92,0.0,685.0,7.784,3 ,Ruhige Altbauwohnung nahe Gethsemaneplatz!,https://www.immobilienscout24.de/expose/122372807,13.4285652,52.5398466,,,Prenzlauer Berg, Berlin,1903.0, Etagenwohnung ,"10437 Berlin, Prenzlauer Berg",, zuletzt 2013 ,0.0
389,307,"Graunstrasse 5, Gesundbrunnen, Berlin",60.0,Frau Sainab Fuhr,Home Estate 360 GmbH,2.94,0.0,272.9,4.548,3 ,Frisch saniert und vermietet plus 2 Balkone und Provisionsfrei,https://www.immobilienscout24.de/expose/121768071,13.3995749,52.5435731,Graunstrasse,5, Gesundbrunnen, Berlin,1964.0, Hochparterre ,"13355 Berlin, Gesundbrunnen",1.0, zuletzt 2019 ,1.0
387,239,"Wilhelmsruh, Berlin",49.0,   IMMOBERLIN.DE,IMMOBERLIN Carsten D. Topel,2.94,1.0,165.0,3.367,2 ,NEUIMMOBERLIN.DE - Frische Wohnung mit ruhiger Terrasse in angenehmer Lage,https://www.immobilienscout24.de/expose/123171288,13.3622059,52.5880115,,,Wilhelmsruh, Berlin,1995.0, Etagenwohnung ,"13158 Berlin, Wilhelmsruh",,,0.0
388,299,"Prenzlauer Berg, Berlin",36.0,Engel & Völkers Berlin Prenzlauer Berg,Engel & Völkers Berlin Mitte GmbH,2.94,0.0,260.0,7.222,1 ,Attraktives Single-Apartment im Helmholtzkiez!,https://www.immobilienscout24.de/expose/116776326,13.4285652,52.5398466,,,Prenzlauer Berg, Berlin,1880.0, Etagenwohnung ,"10437 Berlin, Prenzlauer Berg",1.0, zuletzt 2020 ,0.0
390,232,"Hauptstr. 55a, Wilhelmsruh, Berlin",41.51,Herr Dennis Käfer,SorgerTec Hausverwaltung AG,2.95,1.0,135.0,3.252,2 ,NEUGut vermietete 2 Zimmer Dachgeschosswohnung,https://www.immobilienscout24.de/expose/123398643,13.3704333,52.5896104,Hauptstr.,55a, Wilhelmsruh, Berlin,1933.0, Dachgeschoss ,"13158 Berlin, Wilhelmsruh",1.0,,1.0
391,339,"Rosenthal, Berlin",86.26,Frau Engels,Kairos Konzept GmbH,2.95,1.0,329.0,3.814,3 ,NEUFamilienwohnung mit viel Potential,https://www.immobilienscout24.de/expose/123398771,13.3755194,52.5983189,,,Rosenthal, Berlin,1996.0, Terrassenwohnung ,"13158 Berlin, Rosenthal",1.0, zuletzt 2010 ,0.0
392,348,"Wilhelmsruh, Berlin",108.85,Frau Katharina Brecko,Dammasch Immobilien,2.96,0.0,349.0,3.2060000000000004,3 ,"Großzügige Maisonettewohnung mit Terrasse und Balkon, sofort bezugsfrei!",https://www.immobilienscout24.de/expose/116167760,13.3622059,52.5880115,,,Wilhelmsruh, Berlin,1995.0, Etagenwohnung ,"13158 Berlin, Wilhelmsruh",1.0,,0.0
393,351,"Wilhelmsruh, Berlin",108.0,Frau Martina Lehmann,FUNK IMMOBILIEN GMBH,2.96,0.0,350.0,3.241,4 ,Helle Maisonettewohnung mit Balkon und Terrasse in Wilhelmsruh,https://www.immobilienscout24.de/expose/113252925,13.3622059,52.5880115,,,Wilhelmsruh, Berlin,, Maisonette ,"13158 Berlin, Wilhelmsruh",1.0,,0.0
394,352,"Wilhelmsruh, Berlin",107.0,Frau Martina Lehmann,FUNK IMMOBILIEN GMBH,2.96,0.0,350.0,3.2710000000000004,3 ,3-4 Zimmer-Maisonettewohnung mit Balkon und Terrasse,https://www.immobilienscout24.de/expose/113252893,13.3622059,52.5880115,,,Wilhelmsruh, Berlin,, Maisonette ,"13158 Berlin, Wilhelmsruh",1.0,,0.0
